runtime,revenue,budget,imdb_score,average_director_score,average_actor_score,average_genre_score
334.0,145118.0,20000000.0,7.7,7.548076923076923,7.288888888888889,6.698242573637041
114.0,25517500.0,18000000.0,5.5,5.5,5.833333333333333,6.314245216158753
121.0,229311.0,11350000.0,6.2,6.2,6.25,6.716322293536074
87.0,25517500.0,3500000.0,7.2,6.788888888888889,7.111111111111111,5.843539823008848
92.0,25517500.0,18000000.0,5.2,5.8999999999999995,6.3133333333333335,6.470673892440342
105.0,63260.0,14000000.0,6.7,6.7,6.566666666666666,6.3529980948763844
90.0,25517500.0,11000000.0,6.3,6.3,6.4750631313131315,6.72672662528118
89.0,25517500.0,17900000.0,5.0,6.540000000000001,5.7555555555555555,6.329371733837786
114.0,25517500.0,14000000.0,6.2,6.6,6.780527497194164,6.351986892020119
119.0,121463226.0,20000000.0,7.6,7.133333333333333,6.650595238095238,6.195245726495727
103.0,90485233.0,20000000.0,4.1,4.8999999999999995,5.8428571428571425,6.507933385473659
91.0,25517500.0,18000000.0,5.3,5.3,5.833333333333333,6.0417178733431065
98.0,58006147.0,23000000.0,6.2,5.34,6.2,6.5330514582147
80.0,51053787.0,17500000.0,6.5,6.5,6.435462962962962,6.36420431081833
121.0,23472900.0,17500000.0,8.1,8.1,6.797777777777778,6.972586647783733
94.0,39687528.0,24000000.0,6.3,6.05,6.44861111111111,6.470673892440342
93.0,7017178.0,17500000.0,4.4,5.8999999999999995,4.9,6.481668401343839
93.0,25517500.0,18000000.0,4.6,4.6,5.662499999999999,6.277070569918058
116.0,325491.0,17500000.0,6.0,6.0,6.0,6.547599882028
101.0,96471845.0,17000000.0,7.6,7.15,7.313333333333333,6.154944739831824
154.0,85200000.0,18500000.0,8.4,7.914285714285714,7.5055555555555555,6.320961401001224
170.0,72000000.0,17000000.0,7.9,7.9,7.900000000000001,6.491745101020493
99.0,72219395.0,17000000.0,5.6,5.449999999999999,5.802037037037038,6.214728346389201
104.0,82389560.0,17000000.0,6.5,6.0,6.103703703703704,6.195245726495727
126.0,71502303.0,12000000.0,7.5,7.42,6.727777777777777,6.462691381363781
110.0,19179969.0,17500000.0,6.3,6.025,6.311111111111111,6.195245726495727
101.0,47000000.0,300000.0,7.9,6.915384615384615,6.7572222222222225,6.078892519583801
80.0,84961.0,31000000.0,7.9,7.0875,7.1889743589743595,6.588213633470848
87.0,37566230.0,17000000.0,5.1,5.1,5.644444444444445,6.35858611252192
123.0,70492685.0,17000000.0,6.7,5.785714285714286,6.412337662337663,6.479504127704301
109.0,35635046.0,17000000.0,6.7,6.8999999999999995,6.234619883040935,6.470673892440342
90.0,45670855.0,20000000.0,5.6,5.8,5.609259259259258,6.164969911504424
96.0,37939782.0,17000000.0,5.6,5.633333333333333,6.227777777777778,6.322916449517059
125.0,172051787.0,170000000.0,6.8,7.175000000000001,6.5825,6.320961401001224
82.0,30324946.0,17000000.0,6.2,6.2,6.30861111111111,6.352037757621964
86.0,27854896.0,17000000.0,5.6,6.0,5.822222222222223,6.507132960593046
108.0,41777564.0,15000000.0,6.4,6.2250000000000005,6.561111111111111,5.843539823008848
98.0,22734486.0,17000000.0,5.6,5.449999999999999,6.078333333333333,6.195245726495727
129.0,44469602.0,17000000.0,7.4,7.433333333333333,7.400000000000001,6.8399923778069995
99.0,24708699.0,20000000.0,4.9,4.9,5.602222222222223,6.195245726495727
105.0,21160089.0,20000000.0,6.0,6.0,6.122222222222223,6.476933540558228
112.0,64998368.0,17000000.0,7.2,7.2,6.807777777777777,6.352037757621964
108.0,19693891.0,34000000.0,4.9,5.9,6.295462962962962,6.503909845997739
121.0,16311763.0,17000000.0,7.5,6.907692307692307,6.3231746031746034,6.547599882028
89.0,12693621.0,17000000.0,4.8,5.15,6.156944444444444,6.214728346389201
89.0,15655665.0,4000000.0,3.1,3.1,4.414285714285714,6.322916449517059
73.0,11634458.0,17000000.0,5.8,5.8,5.718518518518518,6.339219141392485
132.0,27154426.0,17000000.0,6.7,6.9375,6.793333333333334,6.547599882028
154.0,25517500.0,9000000.0,6.8,6.8,7.027777777777778,6.719765192907337
96.0,54239856.0,17000000.0,6.5,6.5,6.61,5.843539823008848
98.0,8662318.0,17000000.0,5.9,5.6625000000000005,6.051666666666667,6.322916449517059
107.0,7156725.0,19000000.0,5.5,6.016666666666666,5.949887445887446,6.302763050163751
134.0,15681020.0,17000000.0,3.6,3.6,6.046944444444445,6.301984787014654
94.0,7070459.0,20000000.0,3.3,3.3,3.2999999999999994,6.763762528912876
122.0,6855137.0,17000000.0,7.4,7.2,6.372865497076023,6.470673892440342
128.0,2694071.0,20000000.0,6.7,6.6,5.919444444444444,6.742641076489847
97.0,2315683.0,17000000.0,3.0,3.0,5.094444444444445,6.555077924992942
110.0,39825798.0,16000000.0,7.6,7.1,7.11068376068376,6.503748729402505
102.0,2000000.0,17000000.0,6.4,6.4,6.283333333333334,6.199651712225243
98.0,1569918.0,17000000.0,6.9,6.407692307692307,6.916666666666667,6.698242573637041
120.0,106869.0,17000000.0,6.6,6.6,6.3244444444444445,6.523346704655598
160.0,273420.0,17000000.0,5.5,6.3999999999999995,6.048917748917749,6.319427281118165
80.0,25517500.0,11000000.0,6.6,6.6,6.583333333333333,6.392326820185545
91.0,25517500.0,17000000.0,5.2,6.1,6.466666666666666,6.281818181818181
83.0,4930798.0,17000000.0,4.1,4.1,4.1,6.078892519583801
102.0,59847242.0,16500000.0,6.8,6.449999999999999,6.538888888888889,6.413662593250486
122.0,220914.0,16800000.0,6.5,6.8,6.736973180076628,6.7881734499718105
110.0,39825798.0,16000000.0,7.6,7.1,7.11068376068376,6.503748729402505
126.0,43848100.0,15000000.0,7.4,6.95,7.151515151515151,6.664277214962624
136.0,42700000.0,16500000.0,7.7,7.25,7.00628507295174,6.6071748507256345
120.0,18663911.0,16500000.0,7.1,7.1,6.963888888888889,6.7881734499718105
108.0,11702090.0,16500000.0,6.3,5.666666666666667,6.116666666666667,6.322916449517059
126.0,13005485.0,15000000.0,7.6,7.0,6.756666666666667,6.763762528912876
128.0,95860116.0,16400000.0,8.0,7.725,6.609611992945326,6.479504127704301
113.0,127175354.0,16000000.0,7.3,7.3,6.715811965811966,6.195245726495727
89.0,92823600.0,16000000.0,7.6,7.018181818181817,7.55,6.469865142648999
129.0,54000000.0,16000000.0,7.8,7.183333333333334,7.083888888888889,6.763762528912876
94.0,68525609.0,15600000.0,6.5,6.6571428571428575,6.27,6.195245726495727
106.0,52885587.0,16000000.0,6.4,5.533333333333334,6.36842105263158,6.503909845997739
100.0,44667095.0,15000000.0,8.0,8.0,7.029166666666666,6.469865142648999
89.0,42638165.0,16000000.0,4.8,5.166666666666667,5.615458937198068,6.342999349681669
94.0,45507053.0,16000000.0,7.8,7.628571428571428,6.78171568627451,6.462691381363781
83.0,39511038.0,16000000.0,5.9,5.699999999999999,6.095634920634921,5.843539823008848
111.0,6462576.0,18500000.0,5.4,5.4,5.677777777777777,6.763762528912876
80.0,40363530.0,16000000.0,3.3,3.3,5.591904761904762,6.220150335775336
112.0,37623143.0,13500000.0,8.2,7.140000000000001,7.983333333333333,6.713744748150671
60.0,25517500.0,20000000.0,6.6,7.548076923076923,6.458333333333333,6.467864231349875
94.0,33357476.0,35000000.0,5.4,4.88,6.137037037037037,6.3112471240601025
130.0,28734552.0,16000000.0,6.4,6.257142857142857,5.673015873015873,6.523346704655598
91.0,37300107.0,16000000.0,4.8,4.8,6.072222222222223,6.307182522693492
91.0,27087695.0,17700000.0,5.9,5.4,5.940000000000001,6.46672611763891
110.0,30102717.0,15000000.0,5.5,6.1,5.716666666666666,6.402343912344868
121.0,23618786.0,8000000.0,7.9,7.6,7.533333333333334,6.307180550057697
114.0,26896744.0,16500000.0,4.9,4.9,6.332539682539682,6.479504127704301
96.0,23213577.0,15500000.0,7.2,7.00909090909091,6.759166666666668,6.6071748507256345
270.0,25517500.0,25000000.0,6.6,6.6,6.708333333333333,6.593167651569604
100.0,55461307.0,20000000.0,6.7,6.433333333333334,6.374338624338624,6.195245726495727
94.0,20627372.0,16000000.0,5.3,4.3999999999999995,5.566666666666666,6.469865142648999
109.0,16346122.0,16000000.0,7.2,7.2,6.696969696969696,6.763762528912876
107.0,16204793.0,16000000.0,5.1,5.3,5.977112135176651,6.115278243277483
96.0,15427192.0,16000000.0,5.6,5.6,6.204166666666667,6.415479209169367
88.0,14792779.0,16000000.0,7.6,7.00909090909091,6.965811965811966,6.195245726495727
110.0,13998282.0,16000000.0,3.1,3.1,5.7818137254901965,6.422270569815373
113.0,19057024.0,16000000.0,7.2,7.2,6.551785714285714,6.6071748507256345
101.0,14108518.0,16000000.0,5.7,5.9,6.1000000000000005,6.469865142648999
105.0,13854000.0,20000000.0,5.2,4.733333333333333,5.83015873015873,6.309217026950766
125.0,77324422.0,26000000.0,7.7,7.1,6.978541666666666,6.763762528912876
100.0,15500000.0,16000000.0,7.0,7.0,6.821428571428572,6.360821132658978
97.0,11540112.0,20000000.0,3.6,3.6,5.399259259259259,6.195245726495727
108.0,25517500.0,16000000.0,4.9,4.9,6.598095238095238,6.399930462641794
112.0,4734235.0,15000000.0,6.0,6.0,5.772222222222222,6.456429543080127
112.0,4839383.0,16000000.0,6.6,7.00909090909091,6.457186147186147,6.322916449517059
95.0,4193025.0,15000000.0,6.8,6.5,6.450555555555556,6.302763050163751
110.0,5900000.0,16000000.0,7.2,6.275,6.291944444444444,6.329371733837786
118.0,2849142.0,16000000.0,7.2,7.2,6.54,6.763762528912876
97.0,1686429.0,16000000.0,2.8,2.8,5.103333333333333,6.362168668835973
120.0,1984743.0,16000000.0,6.6,6.75,6.712222222222221,6.6071748507256345
135.0,1666262.0,16000000.0,6.7,7.057142857142857,6.564848484848485,6.842086778972398
101.0,2319187.0,20000000.0,7.0,7.388888888888889,6.6269841269841265,6.532299911521
92.0,13922211.0,16000000.0,4.4,4.4,5.5322751322751325,6.195245726495727
106.0,25517500.0,11000000.0,7.1,7.1,7.116666666666667,6.322916449517059
92.0,23091.0,15000000.0,6.2,6.2,6.685263157894737,6.761590745554179
161.0,336467.0,13000000.0,7.3,7.35,6.916666666666667,6.535405854620373
92.0,2964.0,16000000.0,5.1,6.1,4.9222222222222225,6.163124240680989
93.0,25517500.0,16000000.0,8.1,7.111111111111111,6.732828282828283,6.50440873698391
110.0,25517500.0,16000000.0,6.7,6.7,6.957575757575757,6.547599882028
122.0,2428883.0,16000000.0,6.6,7.05,6.292255892255892,6.72672662528118
91.0,13571817.0,15600000.0,4.5,4.5,5.865555555555556,6.503909845997739
45.0,25517500.0,34000000.0,8.1,7.548076923076923,8.1,6.507933385473659
115.0,1554566.0,20000000.0,6.6,6.883333333333334,6.688888888888889,6.917092532062072
94.0,508867.0,20000000.0,6.5,6.5,6.280555555555556,6.684903242478416
93.0,1181197.0,15500000.0,5.9,5.9,5.715874125874127,6.521469248357209
94.0,81525.0,15300000.0,6.6,6.6,6.599999999999999,6.415588259251419
95.0,7774730.0,15500000.0,6.5,7.133333333333333,5.830000000000001,6.1068679104409185
105.0,234760500.0,14000000.0,7.3,6.1000000000000005,6.636507936507937,6.333311183728488
103.0,285761243.0,18000000.0,7.5,6.654545454545455,6.698412698412699,6.220150335775336
102.0,167780960.0,11000000.0,5.9,6.599999999999999,6.222222222222221,6.401354400154516
116.0,177200000.0,22000000.0,7.4,6.58,7.178104575163399,6.469865142648999
110.0,176781728.0,15000000.0,6.9,6.791666666666668,6.794597701149425,6.484748541709545
120.0,128067808.0,15000000.0,7.9,7.25,7.650000000000001,6.484748541709545
122.0,130058047.0,15000000.0,8.4,7.5,7.462500000000001,6.763762528912876
118.0,138795342.0,15000000.0,8.0,7.733333333333333,6.722246588693959,6.862023807285622
107.0,111936400.0,15000000.0,6.0,6.075,5.85959595959596,6.38001881375405
45.0,25517500.0,20000000.0,7.3,7.548076923076923,7.3,6.39454789381857
102.0,317040.0,15500000.0,6.8,6.8,6.571547619047618,6.6071748507256345
154.0,94175854.0,15000000.0,7.8,7.480769230769232,6.888888888888889,6.763762528912876
103.0,25517500.0,20000000.0,5.7,5.7,5.95,6.378287348811179
141.0,25517500.0,100000000.0,6.1,6.216666666666668,6.400236406619385,6.762835835216019
114.0,91121452.0,14000000.0,8.1,7.85,7.576666666666665,6.824650232186765
109.0,69800000.0,10000000.0,6.1,6.449999999999999,6.70479797979798,6.632834130853498
124.0,79900000.0,20000000.0,7.5,6.516666666666666,6.9874747474747485,6.707947327196143
94.0,64001297.0,15000000.0,6.2,5.833333333333333,6.3003921568627455,6.220150335775336
100.0,71588220.0,20000000.0,6.2,6.2,6.5,6.075294501668359
101.0,47000000.0,300000.0,7.9,6.915384615384615,6.7572222222222225,6.078892519583801
98.0,61400000.0,15000000.0,7.4,6.550000000000001,6.055079365079365,6.3182079120019266
102.0,101978840.0,15000000.0,6.6,6.85,6.3999999999999995,6.195245726495727
94.0,56437947.0,9800000.0,7.3,7.127272727272728,7.099999999999999,6.95696658868852
92.0,73326666.0,15000000.0,7.5,6.93125,6.718783068783068,6.251147453411798
113.0,55184721.0,15000000.0,5.6,4.8999999999999995,4.853333333333333,6.479504127704301
115.0,50003300.0,15000000.0,7.3,7.0,6.871041921041919,6.486468215502072
95.0,54322273.0,17000000.0,6.4,6.6,6.797222222222222,6.307149187102087
87.0,47860214.0,15000000.0,5.0,6.025,5.975555555555556,6.078892519583801
88.0,47811275.0,15000000.0,5.4,6.033333333333334,5.456666666666667,6.293823589686266
183.0,25517500.0,15000000.0,8.2,7.5,6.911063627730296,6.917092532062072
97.0,43022524.0,15000000.0,7.1,6.576923076923076,6.599525166191834,6.479504127704301
94.0,42672630.0,17000000.0,5.3,5.3,5.46,6.348467663085794
112.0,42919096.0,15000000.0,6.5,6.5,6.467720685111989,6.439301222916331
98.0,42592530.0,15000000.0,6.2,6.2,6.697619047619049,6.115278243277483
104.0,40064955.0,15000000.0,6.4,5.6923076923076925,6.186557302346775,6.203919334942344
118.0,39100956.0,20000000.0,7.2,6.4,7.2,6.774737850402938
120.0,44886089.0,10000000.0,6.9,7.074999999999999,6.4542087542087545,6.547599882028
99.0,37882551.0,16000000.0,5.7,5.7,6.21025641025641,6.195245726495727
109.0,40983001.0,7000000.0,7.7,6.771428571428572,6.771944444444446,6.547599882028
105.0,20991497.0,37000000.0,5.4,6.628571428571428,6.708025210084034,6.469865142648999
106.0,35007180.0,15000000.0,5.6,5.781818181818182,6.1832358674463945,6.470673892440342
123.0,35887263.0,15000000.0,7.7,7.75,7.174603174603175,6.7881734499718105
86.0,34308901.0,16000000.0,5.1,4.88,5.839285714285714,6.38001881375405
120.0,33771174.0,15000000.0,6.8,6.8,6.541666666666665,6.469865142648999
227.0,6000000.0,15000000.0,8.4,8.0,7.855555555555555,6.901820137864698
119.0,33386128.0,15000000.0,4.9,5.5600000000000005,5.616666666666667,5.843539823008848
115.0,37877959.0,15000000.0,7.1,7.466666666666666,6.788888888888889,6.785034424961722
114.0,32721635.0,15000000.0,6.6,6.6,6.564166666666666,6.240858980059991
90.0,31585300.0,15000000.0,6.1,5.9,6.4714285714285715,6.322916449517059
94.0,30259652.0,15000000.0,4.1,4.1,6.0249999999999995,6.117676921887775
106.0,163192114.0,125000000.0,5.8,6.542857142857142,6.483921568627451,6.329371733837786
98.0,30857814.0,16000000.0,8.1,7.018181818181817,7.025213675213675,6.360965348857333
126.0,30226144.0,15000000.0,7.6,7.449999999999999,6.7906249999999995,6.95696658868852
100.0,35054909.0,15000000.0,7.8,6.9,7.2301247771836,6.664277214962624
89.0,29302097.0,15000000.0,4.6,4.6,5.452777777777778,6.32529205448021
111.0,29106737.0,15000000.0,6.0,6.533333333333334,6.158333333333334,6.469865142648999
100.0,28637507.0,15000000.0,7.0,7.0,6.6797979797979785,6.296373511246635
115.0,30127963.0,15000000.0,6.7,6.666666666666667,6.6499999999999995,6.53828714333726
106.0,32645546.0,14000000.0,6.4,6.0200000000000005,5.942857142857143,6.401354400154516
124.0,27441122.0,15000000.0,7.2,7.133333333333333,6.489682539682541,6.606797885831742
107.0,28014536.0,15000000.0,7.4,6.15,6.7491452991453,6.352953187976522
99.0,33860010.0,15000000.0,4.8,4.8,6.370833333333333,6.322916449517059
90.0,26421314.0,15000000.0,4.0,4.0,4.0,6.27848086340072
101.0,24881000.0,15000000.0,6.2,6.15,6.222222222222222,6.307149187102087
119.0,23089926.0,15000000.0,7.7,7.00909090909091,7.160555555555555,6.509531639203341
103.0,26161406.0,15000000.0,6.7,6.0,6.7,6.297129987346667
134.0,22954968.0,11500000.0,7.9,7.057142857142857,6.891111111111111,6.6071748507256345
155.0,26384919.0,15000000.0,7.9,7.516666666666667,7.3311111111111105,6.763762528912876
94.0,22189039.0,15000000.0,5.5,5.15,5.979166666666667,6.466656548459952
95.0,20998709.0,15000000.0,6.2,6.5,6.622222222222223,6.4833291904919825
89.0,20801344.0,15000000.0,5.1,5.1,5.717592592592593,5.843539823008848
97.0,21468807.0,14000000.0,4.1,4.1,5.408333333333334,6.214728346389201
90.0,19158074.0,15000000.0,6.7,6.733333333333333,6.68219696969697,6.44161345670852
92.0,18843314.0,20000000.0,4.7,4.7,5.233333333333333,6.439301222916331
100.0,20566327.0,15000000.0,6.4,6.4,6.21031746031746,6.217570825086545
117.0,20218921.0,15000000.0,6.3,6.433333333333334,6.204444444444444,6.587021451372326
84.0,17411331.0,15000000.0,5.5,5.5,6.229824561403508,6.231500805246446
140.0,21383298.0,15000000.0,7.3,7.35,6.912549019607844,6.547599882028
108.0,24984868.0,15000000.0,6.3,6.7714285714285705,6.168055555555555,6.37297768028283
109.0,16459004.0,15000000.0,4.9,5.800000000000001,5.51111111111111,6.521469248357209
131.0,15700000.0,15000000.0,7.6,7.233333333333334,6.975555555555555,6.808001289877487
114.0,15100000.0,15000000.0,6.0,6.324999999999999,6.394444444444445,6.169874786165787
97.0,14938570.0,15000000.0,6.2,6.85,6.730065359477123,6.439518558585563
122.0,17237244.0,15000000.0,6.8,6.933333333333334,6.910666666666667,6.547599882028
87.0,14249005.0,15000000.0,4.5,4.5,5.391666666666667,6.195245726495727
85.0,12701880.0,15000000.0,5.7,6.15,5.8500000000000005,6.3643759567275096
85.0,10353690.0,20000000.0,8.4,8.4,7.966666666666666,6.795222831543988
101.0,12801190.0,15000000.0,4.6,4.6,4.9875,6.317483345832885
121.0,12549485.0,15000000.0,6.2,6.2,5.764523809523809,6.571679340009849
107.0,13766014.0,15000000.0,7.0,7.15,7.100436507936507,6.6071748507256345
111.0,13034417.0,15000000.0,6.9,6.9,6.1561111111111115,6.684903242478416
92.0,11632420.0,20000000.0,6.1,6.25,6.586783625730995,6.547599882028
97.0,12212417.0,15000000.0,6.7,6.833333333333333,5.868333333333333,6.439518558585563
97.0,11614236.0,15000000.0,5.6,5.6,6.694520202020201,6.195245726495727
125.0,13337299.0,20000000.0,6.6,6.449999999999999,6.533333333333334,6.707947327196143
124.0,10763469.0,15000000.0,6.4,7.00909090909091,6.767424242424242,6.469865142648999
76.0,11144518.0,15000000.0,2.8,2.8,3.6833333333333336,6.343112521281536
107.0,15608545.0,15000000.0,5.4,5.4,6.25,6.239895923677364
91.0,10443316.0,15000000.0,5.0,6.275,6.675264550264551,6.469865142648999
96.0,10494147.0,15000000.0,5.1,5.1,5.822681704260652,6.6071748507256345
142.0,9929000.0,15000000.0,8.0,7.328571428571428,6.700956790123457,6.522790355365529
103.0,10411980.0,15000000.0,5.9,6.5,6.125238095238096,6.368640830475037
60.0,25517500.0,20000000.0,7.5,7.548076923076923,7.333333333333333,6.459757472764732
117.0,17439163.0,15000000.0,8.2,7.3999999999999995,6.823466966966968,6.38001881375405
116.0,9396487.0,15000000.0,7.0,7.2,6.541666666666667,6.587021451372326
118.0,9059588.0,15000000.0,6.6,5.9,6.43611111111111,6.523346704655598
108.0,9172810.0,16000000.0,6.7,6.228571428571428,6.6595555555555555,6.876435161594823
94.0,8735529.0,15000000.0,5.5,5.366666666666667,6.139285714285715,6.469865142648999
97.0,8586376.0,20000000.0,4.9,4.9,6.103333333333333,6.195245726495727
97.0,8378141.0,15000000.0,6.9,6.475,6.603573749187784,6.469865142648999
99.0,25517500.0,20000000.0,7.4,7.4,7.336666666666667,6.378818176433131
91.0,8080116.0,15000000.0,5.6,5.6,6.498737373737374,6.293823589686266
107.0,7757130.0,15000000.0,8.0,7.6,8.0,6.507933385473659
95.0,9123834.0,15000000.0,5.3,5.3,5.9305555555555545,6.322916449517059
102.0,6409206.0,15000000.0,6.2,6.68,6.57297619047619,6.302763050163751
88.0,6373693.0,15000000.0,5.3,5.3,6.208064516129032,6.322916449517059
106.0,7556708.0,15000000.0,6.6,7.128571428571428,6.98806485911749,6.763762528912876
92.0,5306447.0,15000000.0,7.2,7.00909090909091,6.736111111111111,6.322916449517059
105.0,5217498.0,15000000.0,4.6,5.6,5.53,6.521469248357209
107.0,5023275.0,15000000.0,7.5,7.05,7.344444444444444,6.589163049816571
120.0,4956401.0,15000000.0,6.5,6.5,6.758024691358024,6.917092532062072
103.0,4235837.0,15000000.0,7.6,7.4,6.171417624521074,6.415479209169367
92.0,4002955.0,20000000.0,6.2,6.2,6.048809523809524,6.1650199864978
147.0,7219578.0,15000000.0,8.0,7.640000000000001,6.467272727272726,6.521469248357209
98.0,3525161.0,20000000.0,5.5,5.5,6.121666666666667,6.341234676196997
98.0,3247816.0,22000000.0,6.3,7.00909090909091,6.921161616161616,6.469865142648999
103.0,2412045.0,15000000.0,7.2,7.0,6.721825396825397,6.498722627756483
286.0,25517500.0,20000000.0,7.9,7.548076923076923,7.191666666666667,6.720527541432894
111.0,2203641.0,15000000.0,6.7,6.860000000000001,6.556410256410256,6.532299911521
98.0,1953732.0,15000000.0,5.3,5.3,5.792857142857144,6.503993935582957
111.0,1954202.0,15000000.0,6.3,6.3,6.272222222222222,6.507933385473659
111.0,1294640.0,15000000.0,6.5,7.400000000000001,6.708939393939393,6.371584867273212
100.0,25517500.0,20000000.0,5.6,5.6,5.599999999999999,6.453275308963271
116.0,819852.0,20000000.0,7.0,6.883333333333334,6.970833333333332,6.539003872535814
145.0,26435.0,6000000.0,8.3,8.3,8.3,6.522790355365529
84.0,1197786.0,12000000.0,7.2,6.8500000000000005,6.933333333333334,6.37297768028283
115.0,529766.0,7000000.0,6.8,6.616666666666666,6.4094455994456,6.664277214962624
105.0,613556.0,15000000.0,6.4,6.4,6.716666666666666,6.50182922629512
98.0,353743.0,15000000.0,6.9,6.0,6.524117647058823,6.5816935815581985
99.0,502028.0,20000000.0,8.0,8.0,8.0,6.521469248357209
110.0,102055.0,300000000.0,6.2,6.2,6.266666666666667,6.239895923677364
97.0,122288.0,20000000.0,6.4,6.533333333333334,6.715,6.652178530115907
88.0,25517500.0,9000000.0,5.6,6.275,5.441666666666666,6.439301222916331
103.0,73548.0,15000000.0,6.1,6.1,5.893148148148147,6.2123296677789055
104.0,25517500.0,15000000.0,6.0,6.0,6.233333333333333,6.999169352201364
90.0,28870.0,15000000.0,5.1,5.1,6.163780663780663,6.547599882028
105.0,22723.0,25000000.0,4.5,5.633333333333333,5.424206349206348,6.567331678574308
93.0,20380.0,15000000.0,5.9,5.9,6.292857142857144,6.425384996421327
141.0,25517500.0,20000000.0,6.0,6.0,5.925,6.826139309232991
85.0,25517500.0,20000000.0,5.8,5.8,6.426444091149975,6.420752700138103
109.0,25517500.0,7000000.0,6.1,6.1,6.133333333333333,6.278653107218099
105.0,25517500.0,15000000.0,4.9,4.9,4.816666666666667,6.329371733837786
98.0,25517500.0,15000000.0,5.7,5.7,5.7,7.150170648464163
119.0,25517500.0,15000000.0,7.1,7.1,6.783333333333334,6.470673892440342
124.0,25517500.0,15000000.0,6.6,6.6,6.360370370370371,6.95696658868852
101.0,70906973.0,14600000.0,8.1,6.550000000000001,6.312549019607843,6.3176273597873305
115.0,66009973.0,14800000.0,5.7,5.7,6.085606060606061,6.456429543080127
120.0,46338728.0,14500000.0,6.8,7.12,6.956902356902358,6.6071748507256345
111.0,7691700.0,10000000.0,7.5,7.5,6.993803418803419,6.917092532062072
94.0,25517500.0,14500000.0,6.2,6.2,6.016666666666667,6.4730326159331995
131.0,101157447.0,14400000.0,8.3,7.225,6.980514184397163,6.72672662528118
139.0,74205.0,14200000.0,7.4,7.5,7.188888888888889,6.763762528912876
120.0,141319195.0,15000000.0,8.0,7.388888888888889,7.466666666666666,6.6071748507256345
119.0,156645693.0,14000000.0,6.9,6.4,6.547222222222222,6.509531639203341
125.0,178406268.0,14000000.0,6.9,5.95,6.297222222222222,6.322916449517059
65.0,25517500.0,20000000.0,9.5,9.5,7.259047619047618,6.195245726495727
108.0,109306210.0,15800000.0,5.5,5.5,5.533333333333334,6.2921039158937395
101.0,25517500.0,15000000.0,5.7,5.7,5.972222222222221,6.473819113952274
145.0,70001698.0,14000000.0,7.2,6.95,6.6323754789272025,6.9947852375294355
98.0,68856263.0,15000000.0,6.9,6.5,6.483333333333334,6.371878681275689
101.0,51527787.0,15000000.0,5.5,5.4,6.052777777777777,6.078892519583801
92.0,49122319.0,14000000.0,5.9,5.9,5.960000000000001,6.078892519583801
93.0,25517500.0,14000000.0,7.7,7.7,6.6154320987654325,6.4816095166994545
109.0,61356221.0,14000000.0,5.2,5.800000000000001,6.073412698412699,6.541543358427681
123.0,46800000.0,14000000.0,7.1,6.766666666666666,6.983333333333333,6.319282354790606
60.0,25517500.0,20000000.0,6.6,7.548076923076923,6.599999999999999,7.180165289256199
99.0,38048637.0,14000000.0,5.5,5.1,6.266666666666667,6.214728346389201
119.0,34700000.0,14000000.0,7.7,7.127272727272728,6.951999999999999,6.6071748507256345
110.0,35010192.0,20000000.0,5.4,4.8999999999999995,6.016666666666667,6.469865142648999
107.0,34793160.0,14000000.0,6.7,6.533333333333334,6.5,6.602466313210501
81.0,30628981.0,14000000.0,5.0,5.066666666666666,5.7375,6.322916449517059
105.0,29959436.0,13000000.0,6.4,6.35,6.666495726495728,6.999169352201364
82.0,25571351.0,14000000.0,6.6,6.15,6.45,6.454807018899778
109.0,27515786.0,14000000.0,5.9,6.257142857142857,5.825,6.6071748507256345
95.0,25482931.0,14000000.0,5.7,5.95,5.716666666666668,6.328544691836054
100.0,19900000.0,20000000.0,4.5,6.0,5.433333333333333,6.1991054755927095
118.0,25517500.0,14000000.0,3.7,5.733333333333334,6.180555555555556,5.843539823008848
91.0,16298046.0,14000000.0,5.0,4.7,6.36969696969697,6.214728346389201
90.0,15549702.0,14000000.0,4.6,5.26,5.245767195767196,6.322916449517059
108.0,15483540.0,14000000.0,6.5,6.675000000000001,6.235555555555556,6.41393843788896
103.0,20246959.0,14000000.0,4.9,6.4,5.949166666666668,6.322916449517059
96.0,15062898.0,14000000.0,6.0,6.0,6.045238095238095,6.195245726495727
117.0,14348123.0,12000000.0,6.9,6.9,6.636666666666668,6.676476930206623
93.0,15171475.0,8500000.0,5.7,6.1,5.548148148148147,6.075294501668359
136.0,25517500.0,14000000.0,6.7,7.659999999999999,6.256790123456791,6.5330514582147
115.0,13640000.0,14000000.0,6.9,6.56875,6.468571428571429,6.479504127704301
94.0,12550242.0,20000000.0,5.5,5.8,6.3158558558558555,6.469865142648999
85.0,12610731.0,11000000.0,4.4,4.4,5.291111111111111,6.169874786165787
88.0,47811275.0,15000000.0,5.4,6.033333333333334,5.456666666666667,6.293823589686266
112.0,11204499.0,14000000.0,7.0,7.0,6.447222222222223,6.923668704069965
86.0,10397365.0,14000000.0,5.4,6.3,6.154166666666666,6.377410966344708
86.0,9402410.0,14000000.0,5.4,5.4,5.733333333333334,6.3182079120019266
112.0,5990075.0,20000000.0,8.0,7.45,7.66,6.95696658868852
137.0,5459824.0,26000000.0,7.6,7.55,7.050505050505051,6.6071748507256345
